task_id,agent_id,tool_id,permission_result,policy_reason,requires_approval,risk_level,reversible_flag,span_type
task_00326,fraud_agent,check_identity_graph,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00327,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00327,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00328,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00328,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00329,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00329,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00330,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00331,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00332,rag_agent,retrieve_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00332,rag_agent,validate_citations,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00333,metrics_agent,check_metric_definition,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00333,metrics_agent,compare_metric_versions,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00334,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00334,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00335,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00336,executive_agent,generate_executive_briefing,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00336,executive_agent,summarize_cross_domain_risk,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00337,finance_agent,query_revenue_anomalies,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00337,finance_agent,calculate_margin_impact,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00338,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00338,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00339,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00339,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00340,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00340,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00341,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00341,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00342,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00343,reliability_agent,,deny,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00344,rag_agent,retrieve_documents,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00344,rag_agent,validate_citations,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00345,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00345,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00346,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00346,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00347,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00348,executive_agent,generate_executive_briefing,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00348,executive_agent,summarize_cross_domain_risk,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00349,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00349,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00350,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00350,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00351,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00351,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00352,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00352,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00353,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00353,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00354,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00355,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00356,rag_agent,retrieve_documents,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00356,rag_agent,validate_citations,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00357,metrics_agent,check_metric_definition,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00357,metrics_agent,compare_metric_versions,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00358,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00358,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00359,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00360,executive_agent,generate_executive_briefing,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00360,executive_agent,summarize_cross_domain_risk,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00361,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00361,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00362,fraud_agent,score_transaction_risk,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00362,fraud_agent,check_identity_graph,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00363,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00363,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00364,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00364,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00365,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00365,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00366,data_quality_agent,,deny,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00367,reliability_agent,,deny,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00368,rag_agent,retrieve_documents,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00368,rag_agent,validate_citations,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00369,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00369,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00370,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00370,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00371,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00372,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00372,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00373,finance_agent,query_revenue_anomalies,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00373,finance_agent,calculate_margin_impact,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00374,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00374,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00375,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00375,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00376,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00376,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00377,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00377,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00378,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00379,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00380,rag_agent,retrieve_documents,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00380,rag_agent,validate_citations,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00381,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00381,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00382,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00382,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00383,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00384,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00384,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00385,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00385,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00386,fraud_agent,score_transaction_risk,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00386,fraud_agent,check_identity_graph,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00387,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00387,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00388,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00388,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00389,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00389,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00390,data_quality_agent,,deny,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00391,reliability_agent,,deny,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00392,rag_agent,retrieve_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00392,rag_agent,validate_citations,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00393,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00393,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00394,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00394,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00395,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00396,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00396,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00397,finance_agent,query_revenue_anomalies,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00397,finance_agent,calculate_margin_impact,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00398,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00398,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00399,support_agent,summarize_support_case,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00399,support_agent,recommend_refund,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00400,supply_chain_agent,check_inventory_risk,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00400,supply_chain_agent,simulate_reroute,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00401,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00401,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00402,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00403,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00404,rag_agent,retrieve_documents,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00404,rag_agent,validate_citations,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00405,metrics_agent,check_metric_definition,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00405,metrics_agent,compare_metric_versions,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00406,governance_agent,check_access_policy,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00406,governance_agent,detect_prompt_injection,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00407,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00408,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00408,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00409,finance_agent,query_revenue_anomalies,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00409,finance_agent,calculate_margin_impact,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00410,fraud_agent,score_transaction_risk,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00410,fraud_agent,check_identity_graph,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00411,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00411,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00412,supply_chain_agent,check_inventory_risk,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00412,supply_chain_agent,simulate_reroute,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00413,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00413,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00414,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00415,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00416,rag_agent,retrieve_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00416,rag_agent,validate_citations,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00417,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00417,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00418,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00418,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00419,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00420,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00420,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00421,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00421,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00422,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00422,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00423,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00423,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00424,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00424,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00425,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00425,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00426,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00427,reliability_agent,,deny,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00428,rag_agent,retrieve_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00428,rag_agent,validate_citations,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00429,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00429,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00430,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00430,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00431,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00432,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00432,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00433,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00433,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00434,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00434,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00435,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00435,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00436,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00436,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00437,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00437,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00438,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00439,reliability_agent,,deny,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00440,rag_agent,retrieve_documents,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00440,rag_agent,validate_citations,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00441,metrics_agent,check_metric_definition,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00441,metrics_agent,compare_metric_versions,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00442,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00442,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00443,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00444,executive_agent,generate_executive_briefing,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00444,executive_agent,summarize_cross_domain_risk,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00445,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00445,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00446,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00446,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00447,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00447,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00448,supply_chain_agent,check_inventory_risk,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00448,supply_chain_agent,simulate_reroute,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00449,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00449,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00450,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00451,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00452,rag_agent,retrieve_documents,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00452,rag_agent,validate_citations,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00453,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00453,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00454,governance_agent,check_access_policy,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00454,governance_agent,detect_prompt_injection,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00455,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00456,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00456,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00457,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00457,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00458,fraud_agent,score_transaction_risk,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00458,fraud_agent,check_identity_graph,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00459,support_agent,summarize_support_case,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00459,support_agent,recommend_refund,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00460,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00460,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00461,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00461,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00462,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00463,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00464,rag_agent,retrieve_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00464,rag_agent,validate_citations,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00465,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00465,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00466,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00466,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00467,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00468,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00468,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00469,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00469,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00470,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00470,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00471,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00471,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00472,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00472,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00473,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00473,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00474,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00475,reliability_agent,,deny,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00476,rag_agent,retrieve_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00476,rag_agent,validate_citations,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00477,metrics_agent,check_metric_definition,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00477,metrics_agent,compare_metric_versions,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00478,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00478,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00479,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00480,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00480,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00481,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00481,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00482,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00482,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00483,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00483,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00484,supply_chain_agent,check_inventory_risk,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00484,supply_chain_agent,simulate_reroute,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00485,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00485,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00486,data_quality_agent,,deny,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00487,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00488,rag_agent,retrieve_documents,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00488,rag_agent,validate_citations,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00489,metrics_agent,check_metric_definition,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00489,metrics_agent,compare_metric_versions,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
